horas_uso,dias_sin_mantenimiento,fallas_previas,antiguedad,horas_por_dia,uso_proyectado_30d,criticidad,tipo_maquina,fallo_30d
2407,148,3,4,7.084502973424417,212.5350892027325,3,4,0
1109,54,1,5,5.38385260303213,161.5155780909639,3,4,0
729,143,2,8,6.919693176812157,207.5907953043647,3,4,0
300,193,1,10,7.65084357323839,229.5253071971517,3,4,0
1513,218,1,17,6.6614713307004365,199.8441399210131,3,4,0
2590,46,1,6,6.880471431091622,206.41414293274866,3,4,0
2151,72,2,9,3.3358771563292806,100.07631468987842,3,4,0
2101,138,2,10,4.024788311161403,120.7436493348421,3,4,0
778,96,0,8,7.871518702517968,236.14556107553904,3,4,0
1414,170,0,15,6.465935018936972,193.97805056810915,3,4,0
989,231,2,18,5.807245086555023,174.21735259665067,3,4,0
1566,73,0,5,4.834881866982251,145.04645600946753,3,4,0
2372,148,0,18,3.2219450060345896,96.65835018103769,3,4,0
1831,56,2,1,4.845679539820675,145.37038619462024,3,4,0
2916,111,1,2,5.49456436644788,164.8369309934364,3,4,0
1583,126,3,10,4.057297546934434,121.71892640803301,3,4,0
702,169,1,6,3.8656839563691627,115.97051869107489,3,4,0
372,222,1,19,5.542082756787584,166.26248270362754,3,4,0
1086,149,0,11,5.929521178137719,177.88563534413157,3,4,0
1617,152,0,18,4.1995895942726245,125.98768782817874,3,4,0
2367,157,1,16,5.9369473722810655,178.10842116843196,3,4,0
472,124,2,8,7.501699819371475,225.05099458114424,3,4,0
1609,70,2,4,5.365866290106769,160.9759887032031,3,4,0
1057,168,0,11,7.286950847935907,218.6085254380772,3,4,0
2110,138,4,10,7.636357222666592,229.09071667999777,3,4,1
2157,139,1,16,3.4619701446854285,103.85910434056285,3,4,0
460,140,0,12,3.479057898283985,104.37173694851955,3,4,0
1552,41,0,3,5.3802209144380075,161.40662743314022,3,4,0
1347,147,0,11,5.940512221588513,178.2153666476554,3,4,0
1699,144,1,16,5.129417322325146,153.8825196697544,3,4,0
477,129,0,3,4.632253852087516,138.96761556262547,3,4,0
2340,52,0,10,6.204970580630779,186.14911741892337,3,4,0
1022,152,1,16,3.0104075617496013,90.31222685248804,3,4,0
2375,105,2,7,7.840366404318712,235.21099212956136,3,4,1
731,133,0,15,4.1603954409401105,124.81186322820332,3,4,0
366,67,1,15,7.585493842915035,227.56481528745104,3,4,0
1030,190,0,10,3.54507372267253,106.35221168017591,3,4,0
435,87,0,3,4.190435910222863,125.7130773066859,3,4,0
1255,41,2,6,4.174368505437502,125.23105516312506,3,4,0
1454,143,2,18,7.9807645210032305,239.4229356300969,3,4,0
390,15,0,5,3.023002728629422,90.69008185888266,3,4,0
2904,161,1,16,6.198191046517479,185.94573139552438,3,4,0
812,196,0,13,7.348432905304264,220.45298715912793,3,4,0
1731,46,0,3,6.361368270123684,190.84104810371053,3,4,0
2502,135,0,15,4.813669091084721,144.41007273254164,3,4,0
1923,120,0,6,7.791546813514675,233.74640440544025,3,4,0
1172,78,0,4,7.467603772945205,224.02811318835614,3,4,0
848,151,0,15,5.169774601247589,155.09323803742768,3,4,0
305,212,1,18,5.866642463055817,175.99927389167453,3,4,0
1804,50,3,9,7.837595939026204,235.12787817078612,3,4,0
391,85,0,4,7.9128018096323505,237.3840542889705,3,4,0
1202,223,2,16,5.249116378589761,157.47349135769284,3,4,0
1501,133,1,18,7.236750140715443,217.10250422146328,3,4,0
1767,64,1,5,4.509901134769682,135.29703404309046,3,4,0
2422,65,1,13,4.859064364653324,145.7719309395997,3,4,0
1993,69,1,6,3.824109414951131,114.72328244853394,3,4,0
834,170,2,19,4.045922963883651,121.37768891650953,3,4,0
284,198,0,12,6.284366511296795,188.53099533890384,3,4,0
2211,145,2,15,5.553908090035405,166.61724270106214,3,4,0
927,118,0,9,4.155659303128014,124.66977909384043,3,4,0
1260,154,2,7,5.014548081808263,150.4364424542479,3,4,0
1887,63,1,14,4.865917299318409,145.97751897955226,3,4,0
1799,191,0,19,7.936801022676671,238.10403068030013,3,4,0
269,118,0,16,7.267829186056897,218.0348755817069,3,4,0
353,27,1,4,4.939831666919122,148.19495000757365,3,4,0
1661,95,0,12,7.569582894480165,227.08748683440496,3,4,0
2518,173,3,18,4.713176958140855,141.39530874422567,3,4,0
2788,71,3,8,6.339507563674297,190.1852269102289,3,4,0
2219,158,1,17,7.833249983410562,234.99749950231686,3,4,0
1297,96,0,3,4.951394319942762,148.54182959828285,3,4,0
770,90,1,4,6.399424825524669,191.98274476574005,3,4,0
348,222,0,10,4.479619055313166,134.38857165939498,3,4,0
2257,179,2,16,4.3315615779898735,129.9468473396962,3,4,0
2891,89,3,2,5.870783332157759,176.1234999647328,3,4,0
2309,185,1,12,7.896322990166091,236.88968970498274,3,4,0
1611,114,0,16,5.26566924360085,157.97007730802548,3,4,0
2118,173,2,10,7.688184851582903,230.6455455474871,3,4,0
973,34,0,5,7.571817601223808,227.15452803671423,3,4,0
1953,157,2,12,4.268813061724973,128.0643918517492,3,4,0
2071,99,1,3,5.009097035421637,150.27291106264911,3,4,0
2775,62,2,12,6.216512392470915,186.49537177412745,3,4,0
1773,40,3,1,5.590229422056958,167.70688266170873,3,4,0
1912,45,0,2,3.4797926493158715,104.39377947947615,3,4,0
2692,85,2,11,7.968490150635791,239.05470451907374,3,4,0
1544,146,1,12,6.7632700060564,202.898100181692,3,4,0
1306,160,1,7,5.1884701911235585,155.65410573370676,3,4,0
216,1,0,1,6.090842748331457,182.7252824499437,3,4,0
2616,198,3,13,3.4378640863311505,103.13592258993451,3,4,0
1891,180,5,13,5.47650826844805,164.29524805344153,3,4,0
2931,0,0,2,7.654162079087439,229.62486237262317,3,4,0
782,100,1,10,7.483004790274892,224.49014370824676,3,4,0
454,50,0,1,4.686904227415728,140.60712682247186,3,4,0
2703,161,2,7,5.656839319106695,169.70517957320084,3,4,0
2890,178,2,13,6.486917620438234,194.60752861314702,3,4,0
760,30,2,2,4.700046334539527,141.00139003618582,3,4,0
2780,103,0,7,3.3243960904696923,99.73188271409077,3,4,0
1615,60,1,17,5.527208283589023,165.8162485076707,3,4,0
519,108,0,5,6.008178679116682,180.24536037350046,3,4,0
419,89,0,11,3.029208000607551,90.87624001822653,3,4,0
898,87,2,11,3.477876867692653,104.3363060307796,3,4,0
1637,112,1,11,4.036453217970761,121.09359653912284,3,4,0
231,128,2,17,4.740261434954671,142.20784304864011,3,4,0
914,176,0,19,5.705256114152902,171.15768342458705,3,4,0
1239,143,1,8,4.469214593798326,134.07643781394978,3,4,0
2798,118,0,15,15.398963580895366,461.968907426861,2,5,1
2470,98,1,5,15.802516574758354,474.0754972427506,2,5,1
5909,156,0,16,14.39900932511754,431.9702797535262,2,5,1
6827,23,3,7,15.90414091012125,477.1242273036375,3,5,1
4094,106,1,2,8.6571942902918,259.715828708754,3,5,0
4994,161,2,13,14.429251099189397,432.8775329756819,2,5,1
5129,32,1,2,10.06629011902621,301.9887035707863,2,5,0
3313,93,1,9,13.461363977777534,403.84091933332604,2,5,1
4878,40,4,5,8.013926406304732,240.41779218914195,2,5,0
5515,61,2,3,14.119560897413074,423.5868269223922,3,5,1
3047,78,1,2,6.834644261569196,205.03932784707587,2,5,0
3087,211,0,14,8.705577067164036,261.1673120149211,2,5,0
5681,105,3,8,14.219526168471557,426.5857850541467,3,5,1
2282,132,1,12,13.471592218218515,404.14776654655543,2,5,1
5648,228,3,17,11.012467549912893,330.3740264973868,3,5,1
3398,111,0,16,12.72792774290209,381.83783228706267,2,5,1
4733,88,1,6,7.855740244959296,235.6722073487789,3,5,0
6067,62,3,6,12.6776362234628,380.329086703884,3,5,1
4357,189,2,18,6.079761673414925,182.39285020244776,3,5,0
4935,83,0,2,14.33215867381506,429.9647602144518,2,5,1
5818,37,2,8,11.162876079989436,334.88628239968307,3,5,1
5238,206,4,14,15.438784516095817,463.1635354828745,2,5,1
3772,65,1,2,10.781642673227818,323.44928019683454,3,5,0
6077,186,3,17,10.33087282326341,309.92618469790233,3,5,1
6102,246,7,16,10.50052812397814,315.0158437193442,3,5,1
2787,147,1,18,9.597286202752962,287.91858608258883,2,5,1
5224,39,3,6,7.666750838426539,230.00252515279618,3,5,0
2042,130,1,17,14.420627269455057,432.6188180836517,3,5,1
6296,215,4,18,9.890854077582947,296.7256223274884,3,5,1
4942,127,1,14,11.291084281888585,338.7325284566576,3,5,0
6643,80,1,10,6.198869164634364,185.96607493903093,2,5,1
6321,27,1,4,6.602538727139991,198.07616181419974,2,5,0
5905,205,5,18,11.971832294778444,359.15496884335334,3,5,1
6728,141,5,11,14.792280825136089,443.7684247540827,3,5,1
5410,121,4,16,10.933958280260745,328.01874840782233,3,5,1
3358,6,0,4,7.649745806050634,229.492374181519,3,5,0
3204,160,0,19,7.161273143659689,214.83819430979068,2,5,0
5604,119,1,6,14.997880013929239,449.93640041787717,3,5,1
4993,81,1,8,13.01637854015257,390.4913562045771,3,5,1
4241,129,3,18,15.661955545114573,469.8586663534372,2,5,1
2537,183,1,19,6.823486213438996,204.70458640316988,3,5,0
6011,190,3,18,15.026128550234132,450.783856507024,3,5,1
5868,108,2,16,14.45632312526816,433.68969375804477,2,5,1
6576,57,4,7,14.931851829241538,447.95555487724613,3,5,1
6525,205,2,17,6.0576295660713955,181.72888698214186,2,5,0
5583,9,1,3,13.419034805271947,402.57104415815843,3,5,1
3350,186,1,15,11.48938114161639,344.6814342484917,2,5,1
2944,25,5,4,11.731794337584198,351.9538301275259,2,5,1
5856,112,3,16,10.692019873527556,320.7605962058267,3,5,1
3823,152,2,14,13.426769177482193,402.8030753244658,3,5,1
4625,145,2,17,15.998392904764046,479.9517871429214,3,5,1
5898,100,4,9,13.105383592741635,393.16150778224903,3,5,1
5487,102,2,7,12.78050416039323,383.4151248117969,2,5,1
6206,124,1,14,12.54437715680081,376.3313147040243,3,5,1
6307,98,2,12,12.952116698473576,388.56350095420726,3,5,1
2850,185,0,17,9.421124674308324,282.6337402292497,3,5,0
4925,129,4,9,9.202197436664187,276.0659230999256,2,5,0
2995,147,4,12,13.843379782705064,415.30139348115193,2,5,1
6761,140,3,12,6.530880173529655,195.92640520588967,2,5,0
2349,76,3,8,13.592477382033838,407.7743214610151,2,5,1
3537,69,0,10,14.138415851695685,424.1524755508705,2,5,1
4977,122,2,12,11.215979595862677,336.4793878758803,3,5,1
4728,38,0,5,15.101480954130153,453.0444286239046,3,5,1
6346,57,4,1,10.730874371471845,321.92623114415534,3,5,1
4366,96,2,9,7.780866680958444,233.42600042875333,2,5,0
4236,160,2,15,9.613986487066729,288.41959461200184,3,5,0
5875,57,3,2,15.058675059310863,451.76025177932587,2,5,1
5094,137,1,4,15.93738288324387,478.12148649731614,2,5,1
5601,11,1,4,10.218539669894835,306.55619009684506,2,5,0
6174,66,4,3,7.668465455936579,230.05396367809735,2,5,0
6641,133,4,16,8.863292802341379,265.89878407024133,2,5,0
2923,79,1,8,11.53296342513964,345.9889027541892,3,5,0
2618,53,0,7,11.720959182771466,351.62877548314395,3,5,0
6400,161,2,12,12.3005940669358,369.017822008074,3,5,1
5262,77,2,12,14.35353372572547,430.6060117717641,3,5,1
5303,98,1,4,13.112141516880277,393.3642455064083,2,5,1
4601,186,3,15,8.60840226502507,258.2520679507521,3,5,0
3047,170,2,6,9.950440606960004,298.51321820880014,3,5,1
3698,131,1,3,14.398165838040136,431.94497514120405,2,5,1
4230,69,3,7,12.33382670605711,370.0148011817133,2,5,1
3868,132,1,6,7.664180482447235,229.92541447341705,2,5,0
4654,40,3,1,9.255388040803185,277.66164122409555,3,5,0
2082,106,0,8,13.910909124309013,417.3272737292704,3,5,1
2092,121,3,1,7.720941233233805,231.62823699701417,3,5,0
5156,147,4,16,12.910506527207795,387.3151958162339,2,5,1
5048,71,3,3,11.635365362315731,349.06096086947196,2,5,1
3467,0,2,2,7.474749064011451,224.24247192034355,2,5,0
4024,138,5,6,12.888789240309364,386.66367720928093,2,5,1
6869,188,2,8,7.423489706551697,222.70469119655093,2,5,1
5817,118,2,7,9.984355791096812,299.53067373290435,2,5,0
4698,150,2,7,9.085599245245202,272.5679773573561,3,5,0
2791,227,0,19,12.900099526869575,387.0029858060872,2,5,1
2475,145,0,18,13.823623566066523,414.7087069819957,2,5,1
2503,76,2,3,7.683165819559135,230.49497458677405,2,5,0
2230,142,1,11,14.119967425989417,423.5990227796825,2,5,1
3586,81,2,11,6.072140559945578,182.16421679836733,2,5,0
3774,111,0,3,11.300585473425329,339.0175642027599,2,5,1
5090,32,3,1,11.167888898746739,335.03666696240214,2,5,1
4256,116,3,10,12.238214307518197,367.1464292255459,2,5,1
5970,50,3,2,8.39700530334675,251.91015910040252,2,5,0
6226,177,2,17,6.0985682993020145,182.95704897906043,3,5,0
6838,239,4,9,10.547629161413994,316.4288748424198,3,5,1
2383,169,4,18,6.714062112582545,201.42186337747637,3,5,1
5163,45,1,9,14.921938868068683,447.6581660420605,3,5,1
4409,129,1,11,7.736663256891734,232.09989770675202,2,5,0
2760,141,2,17,10.252329674986605,307.56989024959813,3,5,0
5952,140,3,14,10.340003902403836,310.20011707211506,3,5,1
2942,203,1,18,11.528646478382047,345.8593943514614,2,5,1
4695,150,4,18,13.825323487703972,414.7597046311192,2,5,1
3296,121,2,12,10.721481505087796,321.64444515263386,2,5,1
4402,195,2,18,6.257532672204731,187.72598016614194,2,5,0
4147,72,2,8,13.711104111750895,411.33312335252685,3,5,1
3639,97,1,8,6.821733146208915,204.65199438626746,2,5,0
6396,115,2,8,12.41553292258864,372.4659876776592,2,5,0
2608,145,0,15,14.034295086518954,421.0288525955686,2,5,1
2881,100,0,8,8.826901724810437,264.8070517443131,3,5,0
4250,166,2,14,10.491064816840312,314.73194450520936,3,5,1
5092,122,3,13,6.143358421858166,184.300752655745,2,5,0
4159,50,3,8,14.038751995898854,421.16255987696564,3,5,1
4428,144,4,17,13.032610899208192,390.9783269762458,2,5,1
6850,164,6,19,8.31387394387843,249.4162183163529,3,5,1
5001,172,9,6,9.902261978657894,297.0678593597368,2,5,1
6891,101,1,17,12.953165018011113,388.5949505403334,3,5,1
3994,97,2,4,9.581631218512067,287.448936555362,3,5,0
3323,58,0,7,7.624147755576998,228.72443266730994,3,5,0
6317,232,5,17,11.185055288779083,335.55165866337245,2,5,1
3011,162,1,18,13.235675702864398,397.07027108593195,3,5,1
6038,89,2,6,9.208095070029458,276.24285210088374,3,5,1
2688,135,1,10,7.2177227164445785,216.53168149333735,3,5,0
6068,224,0,18,14.295441618119767,428.86324854359304,2,5,1
6213,73,2,7,8.528018664471231,255.84055993413693,3,5,0
6269,142,5,14,11.128149541066065,333.84448623198193,2,5,1
3242,167,1,14,12.91343149489243,387.4029448467729,2,5,1
5447,56,2,10,9.170752003942209,275.1225601182663,2,5,0
4044,33,0,9,12.486365373724183,374.59096121172547,2,5,1
2440,129,1,10,10.597095064415283,317.9128519324585,2,5,1
3224,92,4,2,11.704366551238461,351.13099653715386,3,5,1
4462,77,2,3,11.905761036169427,357.1728310850828,2,5,1
6178,169,3,16,14.241506868968862,427.2452060690659,3,5,1
4752,93,1,10,12.563262734353364,376.8978820306009,3,5,1
3752,201,4,11,8.643066921844104,259.2920076553231,2,5,0
6442,198,4,10,6.596043411384462,197.88130234153388,2,5,0
6629,135,1,12,6.019855440751328,180.59566322253983,2,5,0
5002,119,1,14,15.044173847669954,451.32521543009864,3,5,1
6546,76,3,9,15.421100518022063,462.6330155406619,3,5,1
5216,176,5,13,6.9411148766466795,208.23344629940038,3,5,1
5359,38,2,6,10.87053618282248,326.1160854846744,3,5,0
5942,89,4,11,7.515952034605345,225.47856103816034,3,5,0
5296,28,2,1,15.487490867040847,464.62472601122545,3,5,1
6309,180,2,15,8.468325168225237,254.0497550467571,3,5,1
6014,154,2,7,11.01647095596999,330.4941286790997,3,5,1
2899,128,0,11,7.6562019173291676,229.68605751987502,3,5,0
3189,195,2,17,9.327610845030623,279.8283253509187,2,5,0
2652,114,1,5,8.668063609271808,260.04190827815427,3,5,0
2982,137,0,9,10.754260429721857,322.6278128916557,2,5,0
2575,140,1,16,10.197819620221484,305.9345886066445,2,5,0
2332,157,1,11,9.307977946003753,279.2393383801126,3,5,1
6307,217,2,17,7.058776176484121,211.76328529452363,3,5,1
2288,90,0,6,10.844870220069481,325.34610660208443,3,5,0
4213,155,0,15,14.502080180915524,435.0624054274657,3,5,1
4173,87,2,3,13.30223336585566,399.06700097566977,3,5,1
5833,131,2,9,13.205748841626695,396.17246524880085,3,5,1
3055,61,2,12,9.660917367453088,289.8275210235926,2,5,0
6369,214,3,19,13.084190806820514,392.5257242046154,2,5,1
3324,226,1,18,10.655314813999187,319.6594444199756,3,5,1
5595,202,1,16,7.502760908381693,225.0828272514508,2,5,1
5827,124,3,8,10.19049749978051,305.71492499341525,2,5,1
4662,197,2,19,7.327386310315974,219.82158930947924,2,5,1
4323,64,2,5,7.144828189065359,214.34484567196077,2,5,0
3882,141,4,12,6.230593084576107,186.91779253728322,2,5,0
5063,117,2,6,8.828543009694165,264.856290290825,2,5,0
3153,151,2,12,9.308747842419448,279.26243527258345,3,5,0
5370,196,2,15,12.994437129384925,389.8331138815478,2,5,1
2096,99,2,10,11.380047848847836,341.4014354654351,2,5,1
2276,219,2,17,14.58449712053312,437.5349136159936,2,5,1
4847,71,2,7,7.764706267056565,232.94118801169694,2,5,0
2331,94,0,7,8.65956645859814,259.78699375794423,3,5,0
4252,105,2,11,15.410761111434157,462.3228333430247,2,5,1
6198,67,5,2,10.440452477798143,313.2135743339443,3,5,0
5051,137,2,2,13.890509430486558,416.71528291459674,2,5,1
5696,162,0,14,10.921676486494892,327.65029459484674,3,5,1
4407,198,3,18,10.710856570257477,321.3256971077243,2,5,1
5202,229,3,16,7.481162880296424,224.4348864088927,2,5,1
4086,15,0,11,14.511996109485862,435.35988328457586,2,5,0
2306,95,0,9,6.783552805476346,203.5065841642904,3,5,0
2883,76,2,7,9.102610946530415,273.0783283959125,3,5,1
6289,37,2,4,12.734680717201794,382.0404215160538,3,5,1
5589,111,3,16,11.072575508080298,332.17726524240896,3,5,0
5641,148,3,14,14.813783269715362,444.41349809146084,2,5,1
6344,150,1,11,6.3929795278791595,191.78938583637478,2,5,0
4162,98,2,8,12.494075194997302,374.8222558499191,3,5,1
5147,154,1,11,10.77465470627125,323.2396411881375,2,5,1
4783,183,3,17,7.543118234676509,226.29354704029527,2,5,0
5141,243,3,19,13.432519071125935,402.97557213377803,2,5,1
6603,104,3,10,10.11306855406024,303.39205662180717,3,5,0
2154,56,1,12,11.315819042366835,339.47457127100506,3,5,1
5630,0,2,1,15.672660663631083,470.1798199089325,2,5,1
2460,41,3,2,10.862300810251886,325.8690243075566,3,5,0
3396,148,2,18,14.233728655586427,427.01185966759283,3,5,1
2790,77,3,7,13.695775233412443,410.8732570023733,3,5,1
5709,218,3,16,12.62754591513799,378.8263774541397,3,5,1
3867,83,2,13,14.968121433503336,449.0436430051001,2,5,1
3688,137,3,4,8.51601646937181,255.4804940811543,3,5,1
2576,82,1,10,14.207712314676632,426.231369440299,3,5,1
5764,67,3,9,9.777874883973425,293.33624651920275,2,5,1
4543,173,1,18,14.124908900812214,423.7472670243664,3,5,1
2361,161,0,9,10.937886845455111,328.1366053636533,2,5,0
2456,86,1,10,14.577092529432358,437.31277588297075,2,5,1
5249,94,5,8,14.948435376929863,448.4530613078959,3,5,1
6224,101,1,11,11.976438756841155,359.29316270523464,2,5,1
5561,200,4,13,11.07626956831245,332.2880870493735,2,5,1
5110,126,2,13,13.832801433323342,414.98404299970025,3,5,1
5529,190,3,16,8.669862031791734,260.09586095375204,3,5,1
6907,163,5,13,6.153486812489144,184.60460437467432,3,5,1
6968,141,4,12,10.070945827547694,302.12837482643084,2,5,1
2349,130,0,15,11.077741328967768,332.33223986903306,2,5,1
4692,241,1,16,8.972627194387565,269.17881583162693,2,5,0
6547,220,3,8,9.833618817377674,295.00856452133024,2,5,1
6083,52,2,6,7.330582329160946,219.91746987482838,2,5,0
2108,51,0,8,8.772899033677941,263.18697101033825,2,5,0
3231,67,4,2,8.400953479145736,252.02860437437207,3,5,1
2576,88,1,18,9.009868538267702,270.296056148031,2,5,0
2240,119,0,11,8.990541105406525,269.71623316219575,2,5,0
4638,261,3,17,11.589683710476134,347.69051131428404,3,5,0
4041,96,2,10,8.505969401960726,255.1790820588218,2,5,0
2370,99,2,2,15.409612633398885,462.2883790019665,2,5,1
4152,255,3,19,11.11274830363335,333.3824491090005,2,5,1
2097,11,0,2,7.289660064097674,218.68980192293023,3,5,0
6191,95,2,6,8.79606270524284,263.8818811572852,3,5,0
3948,185,1,17,13.29757496135654,398.9272488406962,3,5,1
3495,160,1,12,6.136590383807275,184.09771151421825,3,5,0
4093,107,1,5,15.37817986196951,461.34539585908533,2,5,1
4937,95,1,2,10.451769217258061,313.55307651774183,2,5,0
4078,90,4,9,11.210790229509968,336.32370688529903,3,5,1
4455,52,0,2,15.88412235839528,476.5236707518584,2,5,1
5446,211,2,14,11.034030859993315,331.02092579979944,2,5,0
3405,243,6,15,15.477439944619725,464.32319833859174,2,5,1
6811,70,3,2,15.152311157931543,454.5693347379463,3,5,1
4691,157,1,18,15.413155286662127,462.3946585998638,2,5,1
4745,182,3,12,14.12373057492364,423.7119172477092,3,5,1
2972,107,0,7,8.963980845577312,268.9194253673194,2,5,1
4748,193,3,16,9.463824837859814,283.9147451357944,2,5,1
3512,228,3,19,9.64984068180641,289.4952204541923,3,5,1
4923,40,5,3,15.79180839612195,473.7542518836585,3,5,1
2808,203,4,15,9.607555039721486,288.2266511916446,2,5,1
6694,161,1,15,7.086893092183805,212.60679276551417,3,5,0
6230,141,2,7,13.783288946351517,413.4986683905455,3,5,1
2327,99,1,8,9.660632915820525,289.81898747461577,2,5,0
6294,144,7,7,12.209359117258433,366.280773517753,3,5,1
2682,87,3,3,15.24360412263967,457.3081236791901,3,5,1
5331,180,4,19,11.755055767780442,352.65167303341326,3,5,1
2123,160,3,19,12.37700178357888,371.3100535073664,3,5,1
2753,211,1,18,12.42862564465136,372.8587693395408,3,5,1
3606,51,0,7,12.123991857585153,363.71975572755457,3,5,1
5578,183,3,19,7.597693774809541,227.9308132442862,2,5,0
6666,75,4,5,10.564154147487555,316.92462442462664,3,5,1
3468,153,1,13,6.076640199770584,182.29920599311754,3,5,0
4845,88,3,2,12.262648040753332,367.87944122259995,2,5,1
4938,121,2,18,11.75358295026239,352.60748850787166,3,5,1
3926,32,0,4,9.18137219240821,275.4411657722463,3,5,0
4427,36,1,4,11.238955031702037,337.1686509510611,2,5,0
2164,89,1,8,10.930577819080767,327.917334572423,2,5,0
3509,43,1,11,8.509152159422513,255.27456478267538,3,5,0
6710,108,5,1,8.93287548092593,267.9862644277779,3,5,1
6092,119,3,9,13.625409966287506,408.76229898862516,2,5,1
4810,82,2,6,13.55732319181729,406.7196957545187,3,5,1
3200,92,0,4,10.697821502398424,320.93464507195273,3,5,1
5281,118,4,6,13.175089524159796,395.2526857247939,2,5,1
2618,174,4,13,10.508012802309361,315.2403840692808,2,5,1
4712,111,2,9,14.51374034896132,435.4122104688396,2,5,1
6954,156,2,14,9.328066822086132,279.842004662584,3,5,1
5723,169,2,12,15.27292499845401,458.1877499536203,2,5,1
3686,88,1,4,11.422836505646709,342.6850951694013,3,5,1
3606,168,1,8,11.356878610797507,340.7063583239252,2,5,0
6732,176,1,17,12.708103843260437,381.2431152978131,2,5,1
5932,101,1,5,9.408560108146844,282.2568032444053,3,5,0
5892,59,2,3,13.243295709071344,397.29887127214033,2,5,1
5803,89,3,4,9.204251026341199,276.12753079023594,3,5,1
6310,124,3,8,9.975388299587856,299.2616489876357,3,5,1
3353,160,4,16,12.747034367930567,382.41103103791704,3,5,1
6239,112,4,11,9.784491013013815,293.53473039041444,3,5,1
2618,81,2,2,7.999741226880607,239.99223680641822,3,5,0
2353,127,3,8,14.719014587755067,441.57043763265204,2,5,1
2280,144,0,7,15.22155380793886,456.64661423816585,2,5,1
5377,43,1,1,12.267310498074485,368.01931494223453,3,5,0
6932,21,3,2,14.111507711978534,423.34523135935603,3,5,1
5550,134,0,13,15.86652354774753,475.9957064324259,3,5,1
3959,148,0,11,12.147747518198258,364.43242554594775,3,5,1
2389,0,0,3,15.087926432500135,452.63779297500406,2,5,1
5867,55,2,2,9.592547497203476,287.7764249161043,2,5,1
6360,189,1,16,13.004724358871862,390.14173076615583,2,5,1
4053,57,2,1,6.5580546629684635,196.7416398890539,2,5,0
2167,81,2,7,13.889715556101448,416.6914666830435,2,5,1
6945,25,4,3,14.298031447295674,428.94094341887023,2,5,1
4166,167,2,16,10.011754364739918,300.35263094219755,3,5,1
6269,39,2,6,12.389550158773297,371.6865047631989,2,5,1
5006,178,2,14,14.583611023923586,437.50833071770757,2,5,1
2186,125,1,11,14.836081645090502,445.08244935271506,3,5,1
6046,251,2,19,7.06531524316601,211.9594572949803,3,5,1
4940,0,1,1,14.274877465328974,428.2463239598692,3,5,1
3297,135,3,13,8.742433519261002,262.2730055778301,3,5,1
4645,146,3,9,13.273068963377433,398.192068901323,3,5,1
3216,168,1,11,9.251641534925554,277.5492460477666,2,5,1
6627,78,2,1,6.563296706305771,196.89890118917313,3,5,0
4999,125,6,13,8.098707098511076,242.9612129553323,3,5,0
3205,28,2,1,10.08671775827084,302.6015327481252,3,5,0
2227,0,1,3,13.412286200610424,402.3685860183127,2,5,1
4613,182,3,17,7.0070362731235765,210.2110881937073,3,5,0
6709,131,3,5,14.129341249001598,423.880237470048,3,5,1
4136,83,1,6,15.969510919624106,479.0853275887232,2,5,1
5731,194,1,17,13.882576431791254,416.4772929537376,3,5,1
2249,142,2,10,10.737365200288814,322.1209560086644,2,5,0
4272,120,3,11,11.681602108459463,350.4480632537839,2,5,1
4950,46,2,13,6.061605083026746,181.84815249080236,3,5,0
5018,178,3,10,8.092738378553975,242.78215135661924,2,5,0
6768,169,2,14,14.989881314600455,449.6964394380136,3,5,1
4215,93,2,13,6.217294027351858,186.51882082055576,3,5,0
4157,86,2,4,15.047949528969818,451.43848586909456,3,5,1
3796,189,3,17,7.132526081281674,213.97578243845024,2,5,1
5244,236,2,18,7.330741299588343,219.9222389876503,2,5,0
2296,146,2,11,7.753499108569224,232.60497325707672,2,5,0
3927,129,0,10,13.993853249551963,419.8155974865589,2,5,0
4256,181,0,18,10.781865753423794,323.4559726027138,2,5,0
3457,161,2,19,7.4519663023004235,223.5589890690127,3,5,1
5546,143,3,9,12.86801819665325,386.0405458995975,3,5,1
5127,88,4,5,15.406883663257773,462.2065098977332,3,5,1
4308,0,0,1,11.72451474247472,351.73544227424156,2,5,0
5664,53,2,5,6.987000057205385,209.61000171616155,2,5,0
3589,13,1,3,6.5475060617753975,196.42518185326193,2,5,0
2095,85,1,1,13.958723598757608,418.7617079627282,3,5,1
5932,276,3,19,12.26083652374435,367.8250957123305,3,5,1
3359,129,1,6,15.226573391246014,456.7972017373804,2,5,1
3739,125,0,10,11.47250151047988,344.1750453143964,3,5,0
5794,82,3,5,6.623954032430534,198.71862097291603,2,5,0
3352,119,1,12,10.036868499986502,301.1060549995951,3,5,0
6924,111,5,12,12.579906885914179,377.3972065774254,2,5,1
3542,248,1,17,9.848853509372631,295.4656052811789,2,5,1
4667,19,3,2,15.99591396740233,479.87741902206994,3,5,1
2830,118,2,14,10.05378613673745,301.6135841021235,3,5,0
3605,128,2,12,11.4623612644755,343.870837934265,2,5,1
6645,134,1,13,8.253920326236795,247.61760978710385,3,5,1
4747,104,2,5,7.521382043021918,225.64146129065753,3,5,0
5810,68,5,5,12.45305538563251,373.59166156897527,3,5,1
6658,96,2,17,11.886127469156822,356.58382407470464,2,5,1
2221,60,0,5,6.043388574062843,181.30165722188528,3,5,0
5951,185,2,19,8.847815347977422,265.43446043932266,3,5,0
